League ID,League,Club,Club Logo Small,Club Logo Big,Overall,ATT,MID,DEF,Country,Scout Region,Dom. Prestige,Int'l Prestige,League Rep,Int'l Comp,Youth Scouting Region
14,Primeira Liga,Braga,https://i.imgur.com/A0QwRH5.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1896.png,75,71,76,73,Portugal,4,7,4,5,2,Iberia
14,Primeira Liga,Casa Pia,https://i.imgur.com/Jd9TpCq.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114510.png,69,69,69,70,Portugal,4,1,1,5,,Iberia
14,Primeira Liga,Estoril,https://i.imgur.com/qsL9yuX.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l10020.png,69,69,69,68,Portugal,4,2,1,5,,Iberia
14,Primeira Liga,Estrela,https://i.imgur.com/uwqcDvY.png,https://i.imgur.com/uwqcDvY.png,69,71,68,68,Portugal,4,2,1,5,,Iberia
14,Primeira Liga,Famalicão,https://i.imgur.com/o1I2Bc6.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112809.png,70,69,71,69,Portugal,4,1,1,5,,Iberia
14,Primeira Liga,Farense,https://i.imgur.com/nZmmxeu.png,https://i.imgur.com/nZmmxeu.png,68,69,68,65,Portugal,4,1,1,5,,Iberia
14,Primeira Liga,FC Porto,https://i.imgur.com/Pjendm3.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l236.png,77,74,77,74,Portugal,4,10,7,5,2,Iberia
14,Primeira Liga,Gil Vicente,https://i.imgur.com/xqPw5wp.png,https://i.imgur.com/3rSpLCK.png,69,66,70,68,Portugal,4,2,1,5,,Iberia
14,Primeira Liga,Moreirense,https://i.imgur.com/u8zdeQ7.png,https://i.imgur.com/vYtylZF.png,69,68,69,70,Portugal,4,3,1,5,,Iberia
14,Primeira Liga,Nacional da Madeira,https://i.imgur.com/DdMfZ6m.png,https://i.imgur.com/DdMfZ6m.png,68,67,68,67,Portugal,4,3,1,5,,Iberia
14,Primeira Liga,Rio Ave,https://i.imgur.com/VEDckYo.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l744.png,70,70,71,70,Portugal,4,5,2,5,,Iberia
14,Primeira Liga,Santa Clara,https://i.imgur.com/tdAhnHx.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1438.png,68,69,68,68,Portugal,4,2,1,5,,Iberia
14,Primeira Liga,SL Benfica,https://i.imgur.com/NTI5PBZ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l234.png,78,79,78,78,Portugal,4,10,7,5,3,Iberia
14,Primeira Liga,Sporting CP,https://i.imgur.com/wA0rvSz.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l237.png,78,81,79,77,Portugal,4,9,6,5,3,Iberia
14,Primeira Liga,Vitória de Guimarães,https://i.imgur.com/Rvr8jRW.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1887.png,72,71,73,71,Portugal,4,6,2,5,1,Iberia
15,Eredivisie,Ajax,https://i.imgur.com/ip5AilM.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l245.png,75,76,74,73,Netherlands,3,10,7,4,2,Western Europe
15,Eredivisie,Almere City,https://i.imgur.com/sMWZPo9.png,https://i.imgur.com/sMWZPo9.png,67,68,67,66,Netherlands,3,1,1,4,,Western Europe
15,Eredivisie,AZ Alkmaar,https://i.imgur.com/XLTAqVB.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1906.png,70,68,72,70,Netherlands,3,7,3,4,2,Western Europe
15,Eredivisie,Groningen,https://i.imgur.com/hPMtPI1.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1915.png,66,66,65,65,Netherlands,3,5,2,4,,Western Europe
15,Eredivisie,Feyenoord,https://i.imgur.com/4lIdiQc.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l246.png,76,76,73,76,Netherlands,3,8,4,4,3,Western Europe
15,Eredivisie,Fortuna Sittard,https://i.imgur.com/eFNBRZJ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l634.png,68,66,68,70,Netherlands,3,2,1,4,,Western Europe
15,Eredivisie,Go Ahead Eagles,https://i.imgur.com/aA4cP3E.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l100632.png,67,70,67,66,Netherlands,3,1,1,4,1,Western Europe
15,Eredivisie,Heracles Almelo,https://i.imgur.com/OoEo4zC.png,https://i.imgur.com/zaUqcN1.png,66,65,65,65,Netherlands,3,4,1,4,,Western Europe
15,Eredivisie,NAC Breda,https://i.imgur.com/vyPH88f.png,https://i.imgur.com/vyPH88f.png,65,64,66,65,Netherlands,3,2,1,4,,Western Europe
15,Eredivisie,NEC Nijmegen,https://i.imgur.com/d08DhxV.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1910.png,70,69,70,69,Netherlands,3,3,1,4,,Western Europe
15,Eredivisie,PEC Zwolle,https://i.imgur.com/cgqjnt3.png,https://i.imgur.com/Vg5H77z.png,68,67,69,65,Netherlands,3,4,1,4,,Western Europe
15,Eredivisie,PSV,https://i.imgur.com/OzvjdYk.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l247.png,77,78,78,74,Netherlands,3,9,5,4,3,Western Europe
15,Eredivisie,RKC Waalwijk,https://i.imgur.com/6w69PDB.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1905.png,66,69,65,65,Netherlands,3,2,1,4,,Western Europe
15,Eredivisie,SC Heerenveen,https://i.imgur.com/BhinGYg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1913.png,67,69,65,68,Netherlands,3,5,1,4,,Western Europe
15,Eredivisie,Sparta Rotterdam,https://i.imgur.com/yuKenfG.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l100646.png,68,72,68,66,Netherlands,3,3,1,4,,Western Europe
15,Eredivisie,Twente,https://i.imgur.com/TgcKUDV.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1908.png,72,72,72,70,Netherlands,3,6,2,4,3,Western Europe
15,Eredivisie,Utrecht,https://i.imgur.com/bM1FoTA.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1903.png,69,67,68,71,Netherlands,3,6,2,4,,Western Europe
15,Eredivisie,Willem II,https://i.imgur.com/fb5GBhd.png,https://i.imgur.com/Yh0aBbI.png,65,65,66,66,Netherlands,3,4,1,4,,Western Europe
16,1A Pro League,Anderlecht,https://i.imgur.com/Xn6mpC7.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l229.png,73,74,73,72,Belgium,3,9,4,4,2,Western Europe
16,1A Pro League,Beerschot,https://i.imgur.com/RgIzgBP.png,https://i.imgur.com/E1AzX7X.png,65,63,64,66,Belgium,3,2,1,4,,Western Europe
16,1A Pro League,Cercle Brugge,https://i.imgur.com/kbYUzhg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1750.png,68,71,67,67,Belgium,3,3,1,4,2,Western Europe
16,1A Pro League,Charleroi,https://i.imgur.com/GfhnYDB.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l670.png,69,68,69,69,Belgium,3,6,2,4,,Western Europe
16,1A Pro League,Club Brugge,https://i.imgur.com/K7LLAdM.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l231.png,74,73,75,71,Belgium,3,10,5,4,3,Western Europe
16,1A Pro League,Dender,https://i.imgur.com/hXfe3Vz.png,https://i.imgur.com/hXfe3Vz.png,65,63,64,63,Belgium,3,1,1,4,,Western Europe
16,1A Pro League,Genk,https://i.imgur.com/nSgex44.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l673.png,71,71,71,71,Belgium,3,8,3,4,,Western Europe
16,1A Pro League,Gent,https://i.imgur.com/gZDqBi6.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l674.png,71,68,70,72,Belgium,3,9,3,4,1,Western Europe
16,1A Pro League,Kortrijk,https://i.imgur.com/tbcLOnX.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l100081.png,68,68,69,66,Belgium,3,4,1,4,,Western Europe
16,1A Pro League,KV Mechelen,https://i.imgur.com/ZszuiYR.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110724.png,69,70,70,67,Belgium,3,4,1,4,,Western Europe
16,1A Pro League,OH Leuven,https://i.imgur.com/WZ2EXOV.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l100087.png,69,69,69,69,Belgium,3,2,1,4,,Western Europe
16,1A Pro League,Royal Antwerp FC,https://i.imgur.com/uGJhZer.png,https://i.imgur.com/I6qkxWO.png,72,77,69,74,Belgium,3,5,2,4,,Western Europe
16,1A Pro League,Sint-Truiden,https://i.imgur.com/yGamrA5.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l680.png,67,68,66,68,Belgium,3,3,1,4,,Western Europe
16,1A Pro League,Standard Liège,https://i.imgur.com/r15TCgY.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l232.png,68,65,67,67,Belgium,3,7,3,4,,Western Europe
16,1A Pro League,Union Saint-Gilloise,https://i.imgur.com/P6JHyCO.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l2014.png,71,67,71,71,Belgium,3,2,1,4,3,Western Europe
16,1A Pro League,Westerlo,https://i.imgur.com/5Sv08pu.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l681.png,68,69,66,68,Belgium,3,2,1,4,,Western Europe
17,Süper Lig,Adana Demirspor,https://i.imgur.com/wha1coJ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l101016.png,65,63,66,66,Turkey,4,2,1,4,,Northern Asia
17,Süper Lig,Alanyaspor,https://i.imgur.com/fuRlph5.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l113142.png,68,69,70,68,Turkey,4,3,1,4,,Northern Asia
17,Süper Lig,Antalyaspor,https://i.imgur.com/x6ZS9NL.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l741.png,68,69,70,67,Turkey,4,4,1,4,,Northern Asia
17,Süper Lig,Başakşehir FK,https://i.imgur.com/k7KURMg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l101014.png,72,75,71,72,Turkey,4,7,3,4,1,Northern Asia
17,Süper Lig,Beşiktaş ,https://i.imgur.com/GYdi1w6.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l327.png,76,82,76,75,Turkey,4,10,5,4,2,Northern Asia
17,Süper Lig,Bodrumspor,https://i.imgur.com/pSbQzcT.png,https://i.imgur.com/pSbQzcT.png,65,67,61,62,Turkey,4,1,1,4,,Northern Asia
17,Süper Lig,Çaykur Rizespor,https://i.imgur.com/ygxofbH.png,https://i.imgur.com/59Oerqw.png,68,72,68,65,Turkey,4,3,1,4,,Northern Asia
17,Süper Lig,Eyüpspor,https://i.imgur.com/oScbNj6.png,https://i.imgur.com/oScbNj6.png,70,74,71,69,Turkey,4,1,1,4,,Northern Asia
17,Süper Lig,Fenerbahçe,https://i.imgur.com/Yn2ZFIf.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l326.png,79,81,79,77,Turkey,4,9,5,4,3,Northern Asia
17,Süper Lig,Galatasaray,https://i.imgur.com/6airtP8.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l325.png,79,82,79,77,Turkey,4,10,6,4,3,Northern Asia
17,Süper Lig,Gaziantep FK,https://i.imgur.com/fDlOtN5.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110776.png,69,73,70,67,Turkey,4,2,1,4,,Northern Asia
17,Süper Lig,Göztepe Izmir,https://i.imgur.com/aXEHM4C.png,https://i.imgur.com/elN987N.png,68,69,65,66,Turkey,4,2,1,4,,Northern Asia
17,Süper Lig,Hatayspor,https://i.imgur.com/14DdwXe.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l101028.png,69,74,67,67,Turkey,4,1,1,4,,Northern Asia
17,Süper Lig,Kasımpaşa,https://i.imgur.com/G1vMjcK.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111339.png,70,72,72,68,Turkey,4,4,1,4,,Northern Asia
17,Süper Lig,Kayserispor,https://i.imgur.com/S2Z1nrv.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l101020.png,68,68,69,66,Turkey,4,5,1,4,,Northern Asia
17,Süper Lig,Konyaspor,https://i.imgur.com/4d60dls.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l101033.png,68,70,68,69,Turkey,4,5,1,4,,Northern Asia
17,Süper Lig,Samsunspor,https://i.imgur.com/JU2PqCw.png,https://i.imgur.com/JU2PqCw.png,69,69,70,67,Turkey,4,2,1,4,,Northern Asia
17,Süper Lig,Sivasspor,https://i.imgur.com/NZbEmFW.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l101041.png,67,71,68,64,Turkey,4,6,2,4,,Northern Asia
17,Süper Lig,Trabzonspor,https://i.imgur.com/3dru6d9.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l436.png,75,78,74,74,Turkey,4,8,3,4,2,Northern Asia
18,Allsvenskan,AIK,https://i.imgur.com/JBCBNfO.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l433.png,66,67,65,66,Sweden,7,9,2,2,,Scandinavia
18,Allsvenskan,BK Häcken,https://i.imgur.com/6xYETvY.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l711.png,68,68,69,68,Sweden,7,6,1,2,1,Scandinavia
18,Allsvenskan,Brommapojkarna,https://i.imgur.com/Fc4UmOf.png,https://i.imgur.com/Fc4UmOf.png,63,64,64,63,Sweden,7,2,1,2,,Scandinavia
18,Allsvenskan,Djurgårdens,https://i.imgur.com/o2A7iKu.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l710.png,67,65,68,66,Sweden,7,8,2,2,1,Scandinavia
18,Allsvenskan,Elfsborg,https://i.imgur.com/VZKeUOs.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l700.png,66,67,60,67,Sweden,7,6,1,2,2,Scandinavia
18,Allsvenskan,GAIS,https://i.imgur.com/tfFGATF.png,https://i.imgur.com/tfFGATF.png,60,61,60,60,Sweden,7,2,1,2,,Scandinavia
18,Allsvenskan,Göteborg,https://i.imgur.com/79RPGbW.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l319.png,66,64,64,67,Sweden,7,7,2,2,,Scandinavia
18,Allsvenskan,Halmstads,https://i.imgur.com/AgwBM84.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l321.png,63,62,61,63,Sweden,7,2,1,2,,Scandinavia
18,Allsvenskan,Hammarby,https://i.imgur.com/GpohJyg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l708.png,64,65,64,64,Sweden,7,4,1,2,,Scandinavia
18,Allsvenskan,Kalmar FF,https://i.imgur.com/8iNBAHZ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1439.png,64,66,64,63,Sweden,7,5,1,2,,Scandinavia
18,Allsvenskan,Malmö FF,https://i.imgur.com/JY5SIPr.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l320.png,70,70,70,70,Sweden,7,10,3,2,3,Scandinavia
18,Allsvenskan,Mjällby AIF,https://i.imgur.com/YwTnhqa.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112072.png,63,64,62,63,Sweden,7,4,1,2,,Scandinavia
18,Allsvenskan,Norrköping,https://i.imgur.com/CYOgjYn.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l702.png,64,67,64,61,Sweden,7,7,1,2,,Scandinavia
18,Allsvenskan,Sirius,https://i.imgur.com/J8pj5Ys.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113458.png,62,63,62,62,Sweden,7,3,1,2,,Scandinavia
18,Allsvenskan,Värnamo,https://i.imgur.com/8VSPNIt.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112126.png,63,63,63,63,Sweden,7,1,1,2,,Scandinavia
18,Allsvenskan,Västerås,https://i.imgur.com/1m4MRCf.png,https://i.imgur.com/1m4MRCf.png,61,62,62,60,Sweden,7,1,1,2,,Scandinavia
19,Eliteserien,Bodø/Glimt,https://i.imgur.com/W3mAMhs.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l918.png,70,69,72,70,Norway,7,8,2,2,3,Scandinavia
19,Eliteserien,Brann,https://i.imgur.com/JdJQ2Cu.png,https://i.imgur.com/PiJM8Nt.png,65,65,65,65,Norway,7,5,1,2,1,Scandinavia
19,Eliteserien,Fredrikstad,https://i.imgur.com/uDAqydq.png,https://i.imgur.com/uDAqydq.png,62,61,62,62,Norway,7,1,1,2,,Scandinavia
19,Eliteserien,HamKam Fotball,https://i.imgur.com/b3gK80H.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1756.png,64,64,63,64,Norway,7,1,1,2,,Scandinavia
19,Eliteserien,Haugesund,https://i.imgur.com/h6kFEAa.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1463.png,63,64,62,62,Norway,7,4,1,2,,Scandinavia
19,Eliteserien,KFUM,https://i.imgur.com/cteLFQt.png,https://i.imgur.com/cteLFQt.png,62,62,65,62,Norway,7,1,1,2,,Scandinavia
19,Eliteserien,Kristiansund,https://i.imgur.com/SmhJK8Z.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113459.png,61,60,62,61,Norway,7,2,1,2,,Scandinavia
19,Eliteserien,Lillestrøm,https://i.imgur.com/V4A6x4K.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l299.png,66,65,66,65,Norway,7,4,1,2,,Scandinavia
19,Eliteserien,Molde,https://i.imgur.com/g6kWvH8.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l417.png,68,69,69,68,Norway,7,9,3,2,2,Scandinavia
19,Eliteserien,Odds BK,https://i.imgur.com/mbMgtjj.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1456.png,65,63,65,64,Norway,7,6,1,2,,Scandinavia
19,Eliteserien,Rosenborg,https://i.imgur.com/mwPfnyB.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l298.png,66,63,68,66,Norway,7,10,3,2,,Scandinavia
19,Eliteserien,Sandefjord,https://i.imgur.com/2TBMFNn.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1757.png,62,62,60,61,Norway,7,2,1,2,,Scandinavia
19,Eliteserien,Sarpsborg 08,https://i.imgur.com/jHE7pe6.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112199.png,64,64,64,63,Norway,7,3,1,2,,Scandinavia
19,Eliteserien,Strømsgodset,https://i.imgur.com/8XoqEda.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l922.png,64,62,64,65,Norway,7,6,1,2,,Scandinavia
19,Eliteserien,Tromsø,https://i.imgur.com/sSKEbNi.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l418.png,62,62,64,62,Norway,7,4,1,2,1,Scandinavia
19,Eliteserien,Viking,https://i.imgur.com/jVEEObI.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l300.png,66,66,66,65,Norway,7,5,1,2,,Scandinavia
20,Ekstraklasa,Cracovia,https://i.imgur.com/0Dg5mfx.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110747.png,66,68,65,66,Poland,5,4,1,2,,Visegrad
20,Ekstraklasa,GKS Katowice,https://i.imgur.com/MCnP5L4.png,https://i.imgur.com/MCnP5L4.png,63,64,63,64,Poland,5,1,1,2,,Visegrad
20,Ekstraklasa,Górnik Zabrze,https://i.imgur.com/CXte23D.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l420.png,65,64,65,65,Poland,5,4,1,2,,Visegrad
20,Ekstraklasa,Jagiellonia Białystok,https://i.imgur.com/18OA2Uw.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110745.png,67,67,69,67,Poland,5,6,1,2,3,Visegrad
20,Ekstraklasa,Korona Kielce,https://i.imgur.com/ZMgM3s0.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111083.png,64,65,63,64,Poland,5,3,1,2,,Visegrad
20,Ekstraklasa,Lech Poznań,https://i.imgur.com/MdyPftr.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l873.png,69,71,68,68,Poland,5,9,2,2,,Visegrad
20,Ekstraklasa,Lechia Gdańsk,https://i.imgur.com/qjZHlGp.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111091.png,64,64,64,61,Poland,5,5,1,2,,Visegrad
20,Ekstraklasa,Legia Warszawa,https://i.imgur.com/2iCO44I.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1871.png,68,69,69,66,Poland,5,10,3,2,1,Visegrad
20,Ekstraklasa,Motor Lublin,https://i.imgur.com/H8NvoSn.png,https://i.imgur.com/H8NvoSn.png,63,61,64,61,Poland,5,2,1,2,,Visegrad
20,Ekstraklasa,Piast Gliwice,https://i.imgur.com/KtlQba1.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111086.png,65,65,65,65,Poland,5,6,1,2,,Visegrad
20,Ekstraklasa,Pogoń Szczecin,https://i.imgur.com/FYcRsgP.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110746.png,67,69,67,67,Poland,5,5,1,2,,Visegrad
20,Ekstraklasa,Puszcza Niepolomice,https://i.imgur.com/ruRcQaC.png,https://i.imgur.com/ruRcQaC.png,63,63,63,64,Poland,5,1,1,2,,Visegrad
20,Ekstraklasa,Radomiak Radom,https://i.imgur.com/RPbG7oz.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111088.png,65,65,64,65,Poland,5,2,1,2,,Visegrad
20,Ekstraklasa,Raków Częstochowa,https://i.imgur.com/QwWGpq0.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114326.png,68,64,69,69,Poland,5,7,1,2,,Visegrad
20,Ekstraklasa,Śląsk Wrocław,https://i.imgur.com/zODOQc0.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111092.png,66,65,67,65,Poland,5,6,1,2,1,Visegrad
20,Ekstraklasa,Stal Mielec,https://i.imgur.com/189u7lC.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114004.png,64,70,64,64,Poland,5,1,1,2,,Visegrad
20,Ekstraklasa,Widzew Łódź,https://i.imgur.com/aCGAqKu.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l301.png,65,64,65,64,Poland,5,4,1,2,,Visegrad
20,Ekstraklasa,Zagłębie Lubin,https://i.imgur.com/uhytZMi.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110749.png,65,66,65,65,Poland,5,5,1,2,,Visegrad
21,Liga I,Botoșani,https://i.imgur.com/qFMX3gH.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110752.png,64,65,63,63,Romania,5,5,1,2,,Eastern Europe
21,Liga I,CFR Cluj,https://i.imgur.com/6X5fhqy.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114385.png,66,67,67,66,Romania,5,10,3,2,1,Eastern Europe
21,Liga I,Dinamo București,https://i.imgur.com/vLGKokj.png,https://i.imgur.com/aIbdSaM.png,65,66,66,65,Romania,5,8,2,2,,Eastern Europe
21,Liga I,Farul Constanța,https://i.imgur.com/rjOIej1.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110075.png,64,63,65,65,Romania,5,7,1,2,,Eastern Europe
21,Liga I,FCSB,https://i.imgur.com/eQL36xn.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l100761.png,68,68,70,68,Romania,5,9,3,2,3,Eastern Europe
21,Liga I,Gloria Buzău,https://i.imgur.com/0lI2aGP.png,https://i.imgur.com/0lI2aGP.png,63,63,63,62,Romania,5,1,1,2,,Eastern Europe
21,Liga I,Hermannstadt,https://i.imgur.com/2zj4uKg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l114147.png,65,66,66,64,Romania,5,2,1,2,,Eastern Europe
21,Liga I,Otelul Galati,https://i.imgur.com/Fu6vED0.png,https://i.imgur.com/Fu6vED0.png,64,64,64,63,Romania,5,3,1,2,,Eastern Europe
21,Liga I,Petrolul Ploiești,https://i.imgur.com/A5KpjkL.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110078.png,64,63,64,65,Romania,5,3,1,2,,Eastern Europe
21,Liga I,Politehnica Iasi,https://i.imgur.com/BO2V9gL.png,https://i.imgur.com/BO2V9gL.png,63,63,63,64,Romania,5,2,1,2,,Eastern Europe
21,Liga I,Rapid București,https://i.imgur.com/PLijFjO.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l310.png,67,68,68,67,Romania,5,4,1,2,,Eastern Europe
21,Liga I,Sepsi OSK,https://i.imgur.com/NYxFaJn.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113378.png,66,65,65,67,Romania,5,4,1,2,,Eastern Europe
21,Liga I,Unirea Slobozia,https://i.imgur.com/EYRgSGN.png,https://i.imgur.com/EYRgSGN.png,62,60,61,62,Romania,5,1,1,2,,Eastern Europe
21,Liga I,Universitatea Cluj,https://i.imgur.com/u96NojQ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110751.png,66,63,67,66,Romania,5,2,1,2,,Eastern Europe
21,Liga I,Universitatea Craiova,https://i.imgur.com/wqKI2Yn.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l308.png,68,67,68,68,Romania,5,8,1,2,1,Eastern Europe
